Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Club Foot","Sick Bay > Kootenai Canyon > Northwest Region > Montana",https://www.mountainproject.com/route/107111115/club-foot,3.2,-1,Sport,5.12a/b,1,50,46.5379,-114.1508
"Wilde Dreizehn","Hantavirus Cave > Stormcastle > Gallatin Canyon > Southwest Region > Montana",https://www.mountainproject.com/route/114610817/wilde-dreizehn,4.0,-1,Trad,5.11a/b,1,135,45.4526,-111.2342
"Fifty Shades of Green","Peanuts Wall > Mill Creek > Paradise Valley > Southwest Region > Montana",https://www.mountainproject.com/route/117897164/fifty-shades-of-green,4.0,-1,Sport,5.10+,1,60,45.26999,-110.49373
"Ten Pin","Gallatin Tower > West Side > Gallatin Canyon > Southwest Region > Montana",https://www.mountainproject.com/route/108173456/ten-pin,4.0,-1,Sport,5.13c,1,,45.4169,-111.2342
Apathy,"Drip Buttress > Blodgett Canyon > Northwest Region > Montana",https://www.mountainproject.com/route/109172499/apathy,4.0,-1,Trad,"5.12a PG13",5,500,46.27759,-114.35697
Moterin',"Cowen Massif > Paradise Valley > Southwest Region > Montana",https://www.mountainproject.com/route/117694106/moterin,4.0,-1,"Trad, Alpine",5.10c,7,800,45.3886,-110.48639
"Go Left","Cowen Massif > Paradise Valley > Southwest Region > Montana",https://www.mountainproject.com/route/117693200/go-left,4.0,-1,"Trad, Alpine",5.10a/b,6,700,45.3886,-110.48639
"Labors of Lust","The Foyer > Natural Bridge and Falls > South Central Region > Montana",https://www.mountainproject.com/route/108117401/labors-of-lust,2.7,-1,Sport,5.10a,1,50,45.5492,-110.205
"Classy Girls","Hell Roaring Plateau > Beartooth Mountains > South Central Region > Montana",https://www.mountainproject.com/route/107786905/classy-girls,4.0,-1,Trad,5.10d,4,600,45.0386,-109.452
"Beaver Fever","Lower Beaver Creek Crags > Beaver Creek > Big Belt Mountains > Southwest Region > Montana",https://www.mountainproject.com/route/115447250/beaver-fever,4.0,-1,Sport,5.11b,1,65,46.79128,-111.87088
"Beautiful Freak","Skyline South > Skyline Buttress > East Side > Gallatin Canyon > Southwest Region > Montana",https://www.mountainproject.com/route/108137399/beautiful-freak,4.0,-1,"Trad, Sport",5.12,1,100,45.41854,-111.2281
Nitrojam,"The Aquarium > Revenue Flats > Southwest Region > Montana",https://www.mountainproject.com/route/112781969/nitrojam,4.0,-1,"Trad, TR",5.9,1,45,45.5448,-111.7714
"Cold-Shut Rodeo","Big Creek/McCalla Ridge > Northwest Region > Montana",https://www.mountainproject.com/route/113317606/cold-shut-rodeo,4.0,-1,Sport,5.11+,1,45,46.46936,-114.20059
"Bozeman Pies","The Aquarium > Revenue Flats > Southwest Region > Montana",https://www.mountainproject.com/route/107550096/bozeman-pies,4.0,-1,Sport,5.11a,1,45,45.5448,-111.7714
"Flight Risk","Northern Exposure > East Side > Gallatin Canyon > Southwest Region > Montana",https://www.mountainproject.com/route/110856739/flight-risk,4.0,-1,Sport,5.12b,1,,45.41943,-111.22715
Strongtium,"The Aquarium > Revenue Flats > Southwest Region > Montana",https://www.mountainproject.com/route/112781896/strongtium,4.0,-1,"Trad, TR",5.10c,1,45,45.5448,-111.7714
"Kabooki Direct","Black Line Buttress > East Side > Gallatin Canyon > Southwest Region > Montana",https://www.mountainproject.com/route/108067391/kabooki-direct,3.5,-1,Trad,5.11b,1,80,45.41671,-111.2296
"BeBop Deluxe","Gregory > Billings Rimrocks > South Central Region > Montana",https://www.mountainproject.com/route/107492533/bebop-deluxe,4.0,-1,TR,5.12a/b,1,45,45.8033,-108.5884
"Excuse Abuse","Gregory > Billings Rimrocks > South Central Region > Montana",https://www.mountainproject.com/route/107551661/excuse-abuse,4.0,-1,"Trad, TR",5.11b,1,55,45.8033,-108.5884
"No Rest for the Weary","First Buttress > East Side > Gallatin Canyon > Southwest Region > Montana",https://www.mountainproject.com/route/109574095/no-rest-for-the-weary,4.0,-1,Trad,5.10c,1,100,45.41629,-111.23013
"Pulp Friction","The Stranger than Friction Wall > Lower Tier > Mill Creek > Northwest Region > Montana",https://www.mountainproject.com/route/111622324/pulp-friction,4.0,-1,"Trad, Alpine","5.11 R",6,750,46.3094,-114.24546
Neversweat,"Prospector Crag > Memorial Falls > Northwest Region > Montana",https://www.mountainproject.com/route/110975401/neversweat,4.0,-1,Sport,5.11a,2,150,46.91644,-110.70509
"Lot Lizards","First Buttress > East Side > Gallatin Canyon > Southwest Region > Montana",https://www.mountainproject.com/route/108175013/lot-lizards,4.0,-1,Trad,5.12c,1,70,45.41629,-111.23013
"Get Slick","Zimmerman Trail > Billings Rimrocks > South Central Region > Montana",https://www.mountainproject.com/route/108123005/get-slick,4.0,-1,"Trad, TR",5.10c,1,,45.8068,-108.5951
"Alto Ray","Black Line Buttress > East Side > Gallatin Canyon > Southwest Region > Montana",https://www.mountainproject.com/route/107569582/alto-ray,2.8,-1,Trad,5.9,1,200,45.41671,-111.2296
"Pageant of the Transmundane","Porcelain Wall > Natural Bridge and Falls > South Central Region > Montana",https://www.mountainproject.com/route/108117495/pageant-of-the-transmundane,3.3,-1,Sport,5.12c,1,70,45.54941,-110.2046
"Go West","Cowen Massif > Paradise Valley > Southwest Region > Montana",https://www.mountainproject.com/route/117373211/go-west,4.0,-1,"Trad, Alpine",5.9+,7,700,45.3886,-110.48639
"Pocket Protector","Main Cliff > Red Cliff Campground > Big Sky Area > Southwest Region > Montana",https://www.mountainproject.com/route/106170571/pocket-protector,2.7,-1,Sport,5.10a,1,70,45.16972,-111.24067
