Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"The Blacksmith","Los Lobos Wall > Los Lobos Canyon > El Potrero Chico > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/108564748/the-blacksmith,2.5,-1,Sport,5.9,2,110,25.94968,-100.47518
"Mr. Hanky","Wonder Wall > El Potrero Chico > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/106309607/mr-hanky,2.1,-1,Sport,5.8,1,85,25.95004,-100.47694
"Tufa the Price of One","La Ola (The Wave) > El Potrero Chico > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/106157497/tufa-the-price-of-one,3.0,-1,Sport,5.11b/c,1,135,25.94831,-100.47545
"Hijo de Puta","La Boca > El Salto > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/114004304/hijo-de-puta,3.9,-1,Sport,5.12c,1,60,25.3844,-100.23424
"Howlin' Wolf","Los Lobos Wall > Los Lobos Canyon > El Potrero Chico > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/105920044/howlin-wolf,2.6,-1,Sport,5.9,1,110,25.94968,-100.47518
"Mr. Big","The Mileski Wall > Upper Sense of Religion > El Potrero Chico > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/106175960/mr-big,3.8,-1,Sport,5.12b,1,120,25.94609,-100.47429
Nosferatus,"Tecolote Cave > El Salto > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/106361834/nosferatus,3.9,-1,Sport,5.12c,1,80,25.39579,-100.24296
"Milk Cow Blues","Upper Virgin > Virgin Canyon > El Potrero Chico > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/106197646/milk-cow-blues,3.4,-1,Sport,5.10c,1,85,25.94968,-100.47854
"Uber Machismo","Las Agujas (The Spires) > El Potrero Chico > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/106071021/uber-machismo,2.8,-1,Sport,5.11a,2,,25.94738,-100.47773
"No Habla Espanol","TNT Wall > El Potrero Chico > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/107456076/no-habla-espanol,3.0,-1,Sport,5.11b,1,90,25.949,-100.477
